Idade;ALLG-72;AMERICAN EXPERIENCE;AT2000 (Suavizada 10%)_FEM;AT2000 (Suavizada 10%)_MAS;AT-2000 FEMALE;AT-2000 MALE;AT-49 FEMALE;AT-49 MALE;AT-50;AT-55;AT-71;AT-83 FEMALE (Basic);AT-83 FEMALE (IAM);AT-83 MALE (Basic);AT-83 MALE (IAM);BR-EMSmt-v.2010-f;BR-EMSmt-v.2010-m;BR-EMSsb-v.2010-f;BR-EMSsb-v.2010-m;BR-EMSmt-v.2015-f;BR-EMSmt-v.2015-m;BR-EMSsb-v.2015-f;BR-EMSsb-v.2015-m;BR-EMSmt-v.2021-f;BR-EMSmt-v.2021-m;BR-EMSsb-v.2021-f;BR-EMSsb-v.2021-m;CSG-60;CSO-41;CSO-58;CSO58 - FEM - AGE LAST;CSO58 - FEM - AGE NEAREST;CSO58 - MAS - AGE LAST;CSO58 - MAS - AGE NEAREST;CSO58 FEMALE;CSO58 MALE;CSO80;EB7-75;GAM-71 FEMALE;GAM-71 MALE;GAM-83 - FEMALE (suav 10%);GAM83_BÁSICA - FEMALE;GAM83_BÁSICA - MASC;GAM-83 - MASC (suav 10%);GAM-94 FEMALE;GAM-94MALE;GKF-95;GKM-70;GKM-80;GKM-95;GR-95 MALE;GR-95FEMALE;GRUPAL AMERICANA;HUNTER SEMITROPICAL;IBGE 2006              Ambos os Sexos;IBGE 2007                 Ambos os Sexos;IBGE 2008                 Ambos os Sexos;IBGE 2009                 Ambos os Sexos;Prudential-50;Rentiers Français;RP-2000 FEMALE;RP-2000MALE;SGB-51;SGB-71;SGB-75;UP-84 F;UP-84 M;UP84_MAS_&_FEM;UP-94 FEMALE;UP-94 MALE;USTP-61;X-17;BENTZIEN;Experiência CAP;GRUPAL AMERICANA;IAPC;IBA (FERROVIARIOS);MULLER;RP-2000 DISABLED FEMALE;RP-2000 DISABLED MALE;RRB-44;TASA/1927;WINKLEVOSS;ZIMMERMANN;ZIMMERMANN (FERR. ALEMAES);ALVARO VINDAS;GRUPO AMERICANA;HUNTER'S;IAPB-57 Forte;IAPB-57 FRACA;IBA (FERROVIARIOS);LIGHT FORTE;LIGHT MEDIA;MULLER;PRUDENTIAL (FERR. APOSENT.);RGPS-99/02 M.M;RRB-1944 Mod - Fem;RRB-1944 Mod - Masc;TASA-1927;WYATT 1985 ;ZIMMERMANN EMPR. ESCRIT;Atuários Ingleses;Hubbard Laffitte;J.P. Jansen;Kinkelin;Moser;Samuel Dumas
92;0;0,36574;0,876651;0,868983;0,862946;0,854425;0,784601;0,752668;0,806276;0,803569;0,79154;0,847531;0,862778;0,827301;0,844571;0,8789;0,84902;0,90094;0,88223;0,8823843;0,8610684;0,9057325;0,8674423;0,888548886;0,841881729;0,912737798;0,86237588;0,72077;0,67636;0,73407;0,7806319;0,78754;0,7241782;0,73407;0,81525;0,76876;0,74655;0,762732;0,834923;0,798319;0,86437;0,8493;0,788378;0,80954;0,858027;0,817719;0,8725546;0,690951;0,7312089;0,806225;0,901174;0,933195;0;0,52212;0;0;0;0;0,812746;0,66754;0,842382;0,783395;0,421521;0,416609;0,513628;0,831792;0,747455;0,784965;0,84734;0,803999;0;0,73407;0,59474;0,770316454;0,554;0,6154;0;0;0,840076;0,783395;0,366;0;0,81941;0;0;0;0;0,89221;0,4667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
93;0;0,26582;0,865514;0,85897;0,850448;0,843273;0,762286;0,73104;0,792554;0,788645;0,76811;0,833813;0,850538;0,814951;0,833371;0,86143;0,83472;0,88773;0,87087;0,8677755;0,8497728;0,8957045;0,8533819;0,877394883;0,827418506;0,903408928;0,848295333;0,69624;0,65334;0,7107;0,7641777;0,77186;0,6993315;0,7107;0,80162;0,74853;0,72789;0,743125;0,819599;0,787014;0,850423;0,833803;0,774437;0,796993;0,844069;0,801608;0,8637772;0,666137;0,7137195;0,79482;0,893746;0,928374;0;0,49153;0;0;0;0;0,799415;0,64143;0,829567;0,766338;0,380006;0,369929;0,47703;0,817539;0,726122;0,767017;0,832332;0,786675;0;0,7107;0,54277;0,757505043;0,499;0,5;0;0;0,829567;0,766338;0,266;0;0,80846;0;0;0;0;0,8551;0,4083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;0;0,14286;0,854311;0,848578;0,837921;0,83171;0,738057;0,707882;0,778038;0,772814;0,74285;0,819992;0,838166;0,801781;0,821463;0,84205;0,81907;0,872;0,8584;0,8537493;0,8375588;0,8849497;0,841428;0,865086997;0,811718614;0,893020746;0,832763717;0,66751;0,629;0,68334;0,7455625;0,75423;0,6693043;0,68334;0,78629;0,7251;0,7041;0,720198;0,802651;0,773465;0,834897;0,816552;0,757884;0,782096;0,829323;0,7843;0,8546456;0,639873;0,6958559;0,783066;0,885499;0,923068;0;0,44828;0;0;0;0;0,785296;0,61388;0,817201;0,749307;0,33689;0,315355;0,438693;0,80197;0,702848;0,747455;0,816476;0,768064;0;0,68334;0,4837;0,744018363;0,438;0,5;0;0;0,817201;0,749307;0,143;0;0,79571;0;0;0;0;0,75028;0,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;0;0;0,843154;0,837821;0,825508;0,819755;0,711847;0,683166;0,762684;0,756053;0,71616;0,806205;0,825772;0,787709;0,808786;0,82002;0,80192;0,85359;0,84473;0,8373461;0,8243518;0,8735971;0,8262532;0,851497944;0,794699929;0,881420293;0,815595014;0,6312;0,60379;0,64876;0,7241782;0,73407;0,6293554;0,64876;0,76876;0,69697;0,67004;0,69116;0,783871;0,758836;0,817581;0,797312;0,739904;0,765914;0,813787;0,766394;0,8451552;0,61216;0,6777023;0,770962;0,876724;0,917048;0;0,38462;0;0;0;0;0,770361;0,58494;0,805491;0,732509;0,292303;0,246135;0,398685;0,784965;0,677447;0,726122;0,799771;0,748811;0;0,64876;0,41573;0,72984264;0,369;0;0;0;0,805491;0,732509;0;0;0,78056;0;0;0;0;0,44772;0,2917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96;0;0;0,832159;0,826721;0,813353;0,807435;0,683609;0,656878;0,746513;0,738341;0,68843;0,792589;0,813465;0,772654;0,795279;0,79406;0,78314;0,83165;0,82973;0,8189924;0,8100709;0,8628149;0,8104411;0,836496024;0,776254297;0,868427097;0,796626023;0,57941;0,55281;0,59944;0,6993315;0,7107;0,5665119;0,59944;0,74853;0,65664;0,61545;0,64821;0,76303;0,743796;0,798243;0,775826;0,72396;0,751564;0,797462;0,74849;0,8353012;0,583014;0,6593493;0,758509;0,867421;0,910304;0;0,2;0;0;0;0;0,754598;0,55468;0,794621;0,716095;0,246399;0,242674;0,357094;0,767017;0,650495;0,702848;0,782217;0,729559;0;0,59944;0,35136;0,714966343;0,292;0;0;0;0,794621;0,716095;0;0;0,76231;0;0;0;0;0,14516;0,2334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
97;0;0;0,821437;0,815294;0,801597;0,794771;0,653326;0,629027;0,728431;0,719658;0,65979;0,779282;0,801354;0,756533;0,78088;0,76985;0,76258;0,81328;0,81328;0,8000713;0,794629;0,852209;0,794629;0,819911467;0,756300857;0,853901499;0,775631662;0,48716;0,45174;0,51158;0,6693043;0,68334;0,4507511;0,51158;0,7251;0,59021;0,5198;0,57152;0,741941;0,72752;0,777956;0,753285;0,706718;0,736046;0,780345;0,731185;0,8250789;0,552465;0,640891;0,745705;0,85759;0,902975;0;0;0;0;0;0;0,737472;0,52319;0,78476;0,700148;0,199353;0,201063;0,314033;0,747455;0,621135;0,677447;0,763812;0,710952;0;0,51158;0,30769;0,6993806;0,206;0;0;0;0,78476;0,700148;0;0;0,74016;0;0;0;0;0,04034;0,175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
98;0;0;0,810396;0,803054;0,789663;0,781317;0,621014;0,599648;0,706862;0,699985;0,63023;0,765764;0,788898;0,739097;0,765265;0,74806;0,74006;0,79523;0,79523;0,7808157;0,7779316;0,8407122;0,7779316;0,801576641;0,734745063;0,837591052;0,752411015;0,29844;0,27533;0,33185;0,6293554;0,64876;0,2492038;0,33185;0,69697;0,47738;0,34202;0,43775;0,719763;0,709837;0,756101;0,729001;0,687997;0,719197;0,762287;0,714723;0,8144834;0,520562;0,6224241;0,732552;0,847231;0,895059;0;0;0;0;0;0;0,717646;0,49061;0,776053;0,684704;0,151362;0,113675;0,269635;0,726122;0,589125;0,650495;0,744395;0,69325;0;0,33185;0,25;0,683079642;0,109;0;0;0;0,776053;0,684704;0;0;0,71321;0;0;0;0;0,00787;0,1167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99;0;0;0,798443;0,789516;0,776973;0,766629;0,586734;0,568801;0,681566;0,679304;0,59981;0,751515;0,775555;0,720097;0,748111;0,72088;0,7154;0,77543;0,77543;0,7592621;0,7598767;0,8282554;0,7598767;0,781285948;0,711456245;0,819282242;0,726722617;0;0;0;0,5665119;0,59944;0;0;0,65664;0,29145;0;0,24716;0,695321;0,690875;0,731815;0,702017;0,667607;0,700846;0,743288;0,698702;0,80351;0,48737;0,6040454;0,719049;0,836344;0,886556;0;0;0;0;0;0;0,694214;0,45711;0,768613;0,669793;0,102639;0,030196;0,224057;0,702848;0,554232;0,621135;0,723965;0,676024;0;0;0,25;0,666061281;0;0;0;0;0,768613;0,669793;0;0;0,68046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100;0;0;0,784987;0,774194;0,762949;0,750259;0,5506;0,536585;0,652127;0,657598;0,56859;0,736015;0,760785;0,699284;0,729094;0,68928;0,68839;0,75372;0,75372;0,7403538;0,7403538;0,8182897;0,7403538;0,758816809;0,686403562;0,798620805;0,698314157;0;0;0;0,4507511;0,51158;0;0;0,59021;0;0;0,24716;0,66837;0,670175;0,704813;0,672014;0,64535;0,680815;0,723573;0,682762;0,7921539;0,452971;0,5858498;0,705197;0,82493;0,877468;0;0;0;0;0;0;0,666846;0,42289;0,762533;0,655444;0,053411;0;0,177473;0,677447;0,51617;0,589125;0,702767;0,658884;0;0;0,25;0,648327407;0;0;0;0;0,762533;0,655444;0;0;0,64081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;0;0;0,769435;0,756602;0,747015;0,731763;0,512784;0,50313;0,617566;0,63485;0,53669;0,718745;0,744047;0,676408;0,707889;0,65882;0,65882;0,7299;0,7299;0,7192437;0,7192437;0,8018205;0,7192437;0,73393451;0,6594761;0,775312075;0,666854795;0;0;0;0,2492038;0,33185;0;0;0,47738;0;0;0,24716;0,638639;0,647545;0,674775;0,638639;0,621016;0,658914;0,703371;0,666539;0,7804104;0,417467;0,5679283;0,690994;0,812987;0,867793;0;0;0;0;0;0;0,634846;0,38819;0,755166;0,641372;0,003917;0;0,130077;0,650495;0,475699;0,554232;0,681044;0,64144;0;0;0,25;0,629884517;0;0;0;0;0,755166;0,641372;0;0;0,59306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102;0;0;0,751195;0,736255;0,728594;0,710695;0,473523;0,468611;0,57719;0,611044;0,50424;0,699185;0,724799;0,65122;0,684174;0,62643;0,62643;0,70378;0,70378;0,6964172;0,6964172;0,7809916;0,6964172;0,706368479;0,630633223;0,748958265;0,632137269;0;0;0;0;0;0;0;0,29145;0;0;0,24716;0,605833;0,62278;0,641103;0,601226;0,594387;0,634948;0,682907;0,64967;0,7682747;0,380974;0,5503667;0,676442;0,800517;0,857532;0;0;0;0;0;0;0,597378;0,3533;0,745502;0,628315;0;0;0,082075;0,621135;0,431635;0,51617;0,65904;0,623301;0;0;0,25;0,610744251;0;0;0;0;0,745502;0,628315;0;0;0,53591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;0;0;0,729674;0,712666;0,707107;0,686609;0,433128;0,433243;0,47596;0,560194;0,43831;0,676815;0,7025;0,623471;0,657623;0,59096;0,59096;0,67512;0,67512;0,6717349;0,6717349;0,7579736;0,6717349;0,675832645;0,593732475;0,719047526;0,593732475;0;0;0;0;0;0;0;0;0;0;0,24716;0,569634;0,593795;0,604157;0,560175;0,56322;0,606898;0,661495;0,631458;0,755742;0,305573;0,5166284;0,66154;0,787519;0,846684;0;0;0;0;0;0;0,553521;0,31853;0,733956;0,61696;0;0;0;0,589125;0,383618;0,475699;0,635414;0,603116;0;0;0,25;0,590923937;0;0;0;0;0,733956;0,61696;0;0;0,46796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104;0;0;0,704281;0,685351;0,681977;0,65906;0,391983;0,397286;0,408884;0,533119;0,40512;0,651115;0,67661;0,592912;0,627914;0,55212;0,55212;0,64368;0,64368;0,6450457;0,6450457;0,7325363;0,6450457;0,64202112;0,551368605;0,684992599;0,551368605;0;0;0;0;0;0;0;0;0;0;0,24716;0,528478;0,558503;0,56164;0,512933;0,525272;0,572745;0,638984;0,612145;0,7428077;0,266972;0,5005829;0,646288;0,773992;0,83525;0;0;0;0;0;0;0,502906;0,28422;0,720945;0,607997;0;0;0;0,554232;0,331304;0,431635;0,610004;0,581145;0;0;0,25;0,570447135;0;0;0;0;0,720945;0,607997;0;0;0,38771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
105;0;0;0,674424;0,653823;0,652627;0,627602;0,350541;0,361044;0,329642;0,504924;0,37198;0,621566;0,646586;0,559293;0,594722;0,50958;0,50958;0,6092;0,6092;0,6161867;0,6161867;0,7044256;0,6161867;0,604507879;0,504800657;0,646106124;0,504800657;0;0;0;0;0;0;0;0;0;0;0,24716;0,480804;0,514818;0,512184;0,457982;0,478299;0,530469;0,616403;0,592776;0,7294668;0,227995;0,4851579;0,630687;0,759938;0,82323;0;0;0;0;0;0;0,442422;0,25073;0,706884;0,602114;0;0;0;0,51617;0,274255;0,383618;0,58482;0,559415;0;0;0,25;0,549344162;0;0;0;0;0,706884;0,602114;0;0;0,2936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
106;0;0;0,639509;0,617597;0,61848;0,59179;0,309326;0,324857;0,224475;0,475594;0,33905;0,587648;0,611889;0,522366;0,557723;0,463;0,463;0,57138;0,57138;0,5849813;0,5849813;0,6733604;0,5849813;0,56302181;0,453837478;0,601596717;0,453837478;0;0;0;0;0;0;0;0;0;0;0,24716;0,42505;0,460657;0,454114;0,39346;0,420061;0,478055;0,594783;0,574401;0,7157147;0;0,4703941;0,614736;0,745356;0,810623;0;0;0;0;0;0;0,369263;0;0,692189;0,6;0;0;0;0,475699;0,213505;0,331304;0,561874;0,539957;0;0;0,25;0;0;0;0;0;0,692189;0,6;0;0;0,18381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
107;0;0;0,598946;0,576187;0,578958;0,551177;0,268908;0,289102;0,166667;0,445114;0,3065;0,54884;0,571977;0,48188;0,516594;0,41199;0,41199;0,52989;0,52989;0,5512389;0,5512389;0,6390302;0,5512389;0,517131099;0,398309396;0,550596655;0,398309396;0;0;0;0;0;0;0;0;0;0;0,24716;0,359655;0,393931;0,385691;0,317434;0,348313;0,413482;0,575154;0,558065;0,7015465;0;0,4563226;0,598434;0,730247;0,79743;0;0;0;0;0;0;0,277058;0;0,677275;0,6;0;0;0;0,431635;0,147341;0,274255;0,543176;0,5248;0;0;0,25;0;0;0;0;0;0,677275;0,6;0;0;0,05666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
108;0;0;0,55214;0,529107;0,533484;0,505319;0,229895;0,254178;0;0,412446;0,27448;0,504624;0,526308;0,437588;0,471011;0,35613;0,35613;0,48438;0,48438;0,514753;0,514753;0,6010918;0,514753;0,466603375;0,338435027;0,49206504;0,338435027;0;0;0;0;0;0;0;0;0;0;0,24716;0,283056;0,312556;0,305115;0,227906;0,260813;0,334732;0,555632;0,542447;0,6869576;0;0,4429645;0,581784;0,714609;0,783651;0;0;0;0;0;0;0,195571;0;0,662559;0,6;0;0;0;0,383618;0,075334;0,213505;0,528507;0,51433;0;0;0,25;0;0;0;0;0;0,662559;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;0;0;0,498502;0,475872;0,48148;0,453769;0;0;0;0,375414;0;0,454479;0,474342;0,389239;0,420649;0,29495;0,29495;0,43447;0,43447;0,4753007;0,4753007;0,5591661;0,4753007;0,411229679;0,274973578;0,424986909;0,274973578;0;0;0;0;0;0;0;0;0;0;0;0,193691;0,214445;0,210526;0,122807;0,155317;0,239785;0,535531;0,52685;0,6719432;0;0,4303317;0,564783;0,698443;0,769285;0;0;0;0;0;0;0,083333;0;0,648456;0,6;0;0;0;0,331304;0;0,147341;0,516527;0,507193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;0;0;0,437437;0,415996;0,422369;0,396083;0;0;0;0,329639;0;0,397885;0,415538;0,336583;0,365186;0,22796;0,22796;0,37971;0,37971;0,4326408;0,4326408;0,5128339;0,4326408;0,348672387;0,209405875;0,348672387;0,209405875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,517675;0,513255;0,6564984;0;0,4184276;0,547433;0,68175;0,754333;0;0;0;0;0;0;0;0;0,635383;0,6;0;0;0;0,274255;0;0,075334;0,507564;0,502811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;0;0;0,368355;0,348993;0,355573;0,331814;0;0;0;0,266381;0;0,334324;0,349354;0,279374;0,304296;0,1546;0,1546;0,31965;0,31965;0,3865125;0,3865125;0,4616321;0,3865125;0,263322102;0,144364048;0,263322102;0,144364048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,50489;0,503644;0,6406185;0;0,4072483;0,529733;0,664528;0,738795;0;0;0;0;0;0;0;0;0,623754;0,6;0;0;0;0;0;0;0,501946;0,500606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;0;0;0,290662;0,274378;0,280516;0,260517;0;0;0;0,168161;0;0,263275;0,27525;0,21736;0,237657;0,07425;0,07425;0,25377;0,25377;0,3366338;0,3366338;0,405049;0,3366338;0,171797747;0,084647626;0,171797747;0,084647626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0,6242989;0;0,3967829;0,511683;0,646779;0,72267;0;0;0;0;0;0;0;0;0,613985;0,6;0;0;0;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
113;0;0;0,203767;0,191664;0,19662;0,181746;0;0;0;0;0;0,184218;0,192684;0,150292;0,164944;0;0;0,18151;0,18151;0,2826998;0,2826998;0,342519;0,2826998;0,083425198;0,037019878;0,083425198;0,037019878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0,6075346;0;0,3870149;0,493283;0,628501;0,705959;0;0;0;0;0;0;0;0;0,606493;0,6;0;0;0;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;0;0;0,107077;0,100367;0,103307;0,095055;0;0;0;0;0;0,096633;0,101115;0,077923;0,085833;0;0;0,10224;0,10224;0,2243808;0,2243808;0,2734169;0,2243808;0,019053486;0,008737165;0,019053486;0,008737165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0,5903209;0;0,3779233;0,474534;0,609696;0,688662;0;0;0;0;0;0;0;0;0,601692;0,6;0;0;0;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01529;0,01529;0,1613202;0,1613202;0,1970522;0,1613202;0,000183803;0,000378174;0,000183803;0,000378174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0,5726532;0;0,369483;0,455435;0,590363;0,670778;0;0;0;0;0;0;0;0;0,6;0,6;0;0;0;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0931326;0,0931326;0,1126614;0,0931326;0;2,5E-09;0;2,5E-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0,5545265;0;0;0,435986;0,570502;0,652308;0;0;0;0;0;0;0;0;0,6;0,6;0;0;0;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0194011;0,0194011;0,0194011;0,0194011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0,5359361;0;0;0,416187;0,550113;0,633252;0;0;0;0;0;0;0;0;0,6;0,6;0;0;0;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0,5168774;0;0;0,396038;0,529196;0,613609;0;0;0;0;0;0;0;0;0,6;0,6;0;0;0;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0;0;0;0;0,507752;0,59338;0;0;0;0;0;0;0;0;0,6;0,6;0;0;0;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,485779;0,572565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,463278;0,551163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,44025;0,529175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,416694;0,506601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,392609;0,483441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,367997;0,459693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
