Idade;ALLG-72;AMERICAN EXPERIENCE;AT2000 (Suavizada 10%)_FEM;AT2000 (Suavizada 10%)_MAS;AT-2000 FEMALE;AT-2000 MALE;AT-49 FEMALE;AT-49 MALE;AT-50;AT-55;AT-71;AT-83 FEMALE (Basic);AT-83 FEMALE (IAM);AT-83 MALE (Basic);AT-83 MALE (IAM);BR-EMSmt-v.2010-f;BR-EMSmt-v.2010-m;BR-EMSsb-v.2010-f;BR-EMSsb-v.2010-m;BR-EMSmt-v.2015-f;BR-EMSmt-v.2015-m;BR-EMSsb-v.2015-f;BR-EMSsb-v.2015-m;BR-EMSmt-v.2021-f;BR-EMSmt-v.2021-m;BR-EMSsb-v.2021-f;BR-EMSsb-v.2021-m;CSG-60;CSO-41;CSO-58;CSO58 - FEM - AGE LAST;CSO58 - FEM - AGE NEAREST;CSO58 - MAS - AGE LAST;CSO58 - MAS - AGE NEAREST;CSO58 FEMALE;CSO58 MALE;CSO80;EB7-75;GAM-71 FEMALE;GAM-71 MALE;GAM-83 - FEMALE (suav 10%);GAM83_BÁSICA - FEMALE;GAM83_BÁSICA - MASC;GAM-83 - MASC (suav 10%);GAM-94 FEMALE;GAM-94MALE;GKF-95;GKM-70;GKM-80;GKM-95;GR-95 MALE;GR-95FEMALE;GRUPAL AMERICANA;HUNTER SEMITROPICAL;IBGE 2006              Ambos os Sexos;IBGE 2007                 Ambos os Sexos;IBGE 2008                 Ambos os Sexos;IBGE 2009                 Ambos os Sexos;Prudential-50;Rentiers Français;RP-2000 FEMALE;RP-2000MALE;SGB-51;SGB-71;SGB-75;UP-84 F;UP-84 M;UP84_MAS_&_FEM;UP-94 FEMALE;UP-94 MALE;USTP-61;X-17;BENTZIEN;Experiência CAP;GRUPAL AMERICANA;IAPC;IBA (FERROVIARIOS);MULLER;RP-2000 DISABLED FEMALE;RP-2000 DISABLED MALE;RRB-44;TASA/1927;WINKLEVOSS;ZIMMERMANN;ZIMMERMANN (FERR. ALEMAES);ALVARO VINDAS;GRUPO AMERICANA;HUNTER'S;IAPB-57 Forte;IAPB-57 FRACA;IBA (FERROVIARIOS);LIGHT FORTE;LIGHT MEDIA;MULLER;PRUDENTIAL (FERR. APOSENT.);RGPS-99/02 M.M;RRB-1944 Mod - Fem;RRB-1944 Mod - Masc;TASA-1927;WYATT 1985 ;ZIMMERMANN EMPR. ESCRIT;Atuários Ingleses;Hubbard Laffitte;J.P. Jansen;Kinkelin;Moser;Samuel Dumas
78;40699,5598;13183,6377;79244,0558;67871,6930;77157,5561;64952,3599;62400,3385;44539,3323;43851,6524;49824,0216;54602,4380;74340,7233;76368,6174;58216,8451;61203,3797;77806,2619;60870,0786;81463,4549;69029,2793;76402,4192;64118,6081;82535,9932;70464,4942;72746,0569;61005,9883;79760,3607;68532,0983;29424,1102;22798,4806;32218,8366;39849,3148;41238,6023;30828,8473;32218,8366;48265,8846;38911,7349;39324,8984;34113,8634;68241,4822;46352,6902;75458,4598;73114,4135;52348,1294;55901,6038;74750,8726;60887,8696;72376,0757;37045,3546;39406,1960;49493,0874;61424,0446;82342,0706;34667,6603;13116,7137;47269,4519;47724,8455;48270,4576;48855,1085;37487,6261;20939,7927;70821,3503;62817,6685;12455,1423;23497,6528;18678,2202;55075,1822;39974,9467;46248,9344;73118,8268;58626,3914;40990,5482;33555,3477;1822,5624;138,6665;0,0244;613,8487;0,0000;0,0000;34591,2231;11349,7585;5050,1699;0,0000;18403,6459;1824,7539;1082,8690;66006,7727;72229,2347;41313,5868;740,8499;46536,3585;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2352,9782;0,0000;0,0000;0,0000;61814123334331100000000000000000000000000000000000000000000000,0000;3625574532110960000000000000000000000000000000000000000000000000,0000;-2821761880041100000000000000000000000000000000000000000000000000000000,0000
79;37170,5010;11590,6588;77250,4338;65296,0980;74991,4349;62215,7871;59310,7105;41360,6492;40770,9423;46581,4245;51681,2076;71960,5564;74175,5398;55186,4254;58329,8198;76078,1848;58266,0566;79935,2005;66778,2345;74507,8379;61561,1925;80999,8746;68009,3421;70570,5748;58252,6996;78007,7481;66074,7423;26549,0804;20231,5997;29220,5517;36814,2196;38212,9260;27840,7089;29220,5517;45186,5212;35762,9973;36025,5394;31114,9478;65138,4055;42987,7167;72858,2367;70315,0088;48818,8185;52509,6063;72379,2517;57830,6288;69548,2483;33579,7987;35877,4460;45986,9971;58891,4084;80995,6131;32446,5033;11083,3607;44652,3501;45094,5096;45635,0645;46212,4829;34949,8263;18751,1656;68158,8216;59543,4232;10143,0569;20436,3081;15820,9755;52160,9891;36726,7424;43074,9625;70624,3780;55461,0939;37901,9104;30432,6870;1582,1846;123,2953;0,0217;528,4623;0,0000;0,0000;32393,1238;10241,5681;4434,0492;0,0000;16802,5287;1614,9072;950,0876;62351,9117;68858,2963;39309,0516;670,4692;42589,1446;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1131,5707;0,0000;0,0000;0,0000;-1494047360990780000000000000000000000000000000000000000000000000,0000;-101226040936538000000000000000000000000000000000000000000000000000,0000;74945995533891600000000000000000000000000000000000000000000000000000000,0000
80;33633,3561;10063,8213;75061,0793;62565,9376;72620,8057;59327,2948;56039,9027;38129,8448;37682,9104;43285,9285;48642,8694;69367,8895;71777,5929;52022,8636;55310,9600;74228,7241;55539,7878;78292,5321;64392,2482;72451,2502;58916,1789;79293,9929;65409,0457;68254,1672;55374,3260;76119,4539;63468,4475;23728,2406;17766,1770;26263,7241;33784,1921;35187,2265;24907,6652;26263,7241;42075,4292;32616,2112;32745,4140;28150,6890;61841,3600;39561,9396;70049,6245;67303,2763;45177,7646;48984,8990;69819,7766;54600,1520;66530,4177;30141,4960;32365,9159;42429,9948;56261,9659;79539,9599;30277,7790;9211,0486;41977,2335;42405,4577;42938,4306;43505,7100;32398,5938;16616,1579;65329,8216;56094,2513;8085,6494;17492,8871;13175,8982;49147,3880;33475,7646;39859,5027;67938,9567;52129,7678;34755,2938;27353,2034;1357,0397;108,9687;0,0193;449,0344;0,0000;0,0000;30197,0968;9182,6719;3848,7547;0,0000;15262,5769;1413,2053;823,6879;58566,0283;65455,3193;37299,1798;600,6063;38550,8419;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;437,6915;0,0000;0,0000;0,0000;37276481656720000000000000000000000000000000000000000000000000000,0000;2936567447568970000000000000000000000000000000000000000000000000000,0000;-2040779458387870000000000000000000000000000000000000000000000000000000000,0000
81;30117,9977;8609,9010;72664,1539;59685,5895;70036,9574;56294,0089;52598,2121;34869,6287;34606,9675;39959,5348;45500,5400;66556,7558;69165,2474;48738,5562;52156,7972;72243,8480;52697,2615;76519,9892;61871,9356;70209,7027;56093,0688;77387,1865;62675,9156;65794,8694;52378,8879;74089,3109;60714,1623;20988,1034;15423,7066;23375,2397;30770,1320;32171,6812;22058,4176;23375,2397;38939,9682;29496,7968;29508,8573;25246,4387;58372,9873;36102,9997;67041,3434;64091,7659;41459,6346;45356,5875;67069,1567;51213,4684;63336,9643;26765,2868;28907,6243;38857,1771;53552,4459;77955,7625;0,0000;7516,4920;0,0000;0,0000;0,0000;0,0000;29849,3428;14555,2558;62332,5547;52483,5765;6294,9691;14710,7659;10769,9265;46044,1236;30254,7935;36620,6789;65060,9946;48652,9208;31555,0263;24344,8981;1145,3415;95,6801;0,0171;375,6622;0,0000;0,0000;28013,4843;8178,3447;3294,5340;0,0000;13789,1277;1221,7160;704,8627;54520,0528;0,0000;35291,7379;532,3774;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;112,0534;0,0000;0,0000;0,0000;-959869402660540000000000000000000000000000000000000000000000000000,0000;-89007359335815500000000000000000000000000000000000000000000000000000,0000;0,0000
82;0,0000;7244,3707;70049,3343;56662,9322;67233,3780;53127,4709;49001,3886;31606,0755;31563,7346;36626,4700;42274,5517;63524,3634;66331,2014;45350,1056;48881,8197;70103,9852;49747,2688;74594,7463;59218,2483;67762,7541;53129,0045;75271,6685;59805,4276;63192,3525;49277,3516;71911,7807;57815,4269;18357,8743;13224,2860;20585,4048;27787,6846;29177,7845;19324,3186;20585,4048;35788,9460;26435,6192;26337,2453;22430,1227;54762,4429;32657,1489;63846,4882;60698,1069;37705,9622;41660,7513;64121,3331;47699,4563;59986,4389;23487,5027;25539,9988;35305,1648;50781,4817;76222,2602;0,0000;6012,1413;0,0000;0,0000;0,0000;0,0000;27318,6558;12589,1318;59167,3076;48702,6072;4774,1738;12109,6818;8623,5232;42884,2075;27098,9160;33379,0896;61986,2120;45063,3083;0,0000;21439,3345;949,0643;83,4213;0,0149;310,2594;0,0000;0,0000;25852,6642;7233,3860;2770,7031;0,0000;12386,6355;0,0000;594,5587;50234,3405;0,0000;33294,5785;466,7885;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8,9643;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
83;0,0000;5981,6769;67208,6937;53509,5834;64206,7330;49843,7151;45271,3539;28368,2543;28574,6489;33312,8366;38991,0873;60272,2971;63271,9401;41878,6911;45505,0147;67785,6464;46700,2486;72493,4123;56434,9906;65088,4360;50012,7652;72954,0011;56818,2661;60448,0271;46083,7501;69582,0290;54778,1044;15867,9958;11185,6301;17926,3881;24860,2270;26225,2845;16736,3556;17926,3881;32639,8766;23466,3705;23249,2033;19732,2948;51042,1016;29270,8965;60482,3529;57144,4755;33963,8717;37939,6130;60969,5772;44096,6210;56501,4068;20344,7339;22300,5973;31811,0479;47969,0509;74318,5330;0,0000;4702,2160;0,0000;0,0000;0,0000;0,0000;24823,9435;10737,5223;55836,5432;44782,7292;3517,6113;9737,9159;6749,2953;39682,9872;24041,7247;30167,4204;58710,0547;41403,4016;0,0000;18670,0157;771,4849;72,1811;0,0128;251,5583;0,0000;0,0000;23725,0416;6351,8026;2288,6008;0,0000;11059,4075;0,0000;0,0000;45740,7280;0,0000;31315,5488;404,7056;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
84;0,0000;4835,8269;64137,9285;50241,2180;60957,8723;46463,0153;41436,5533;25187,8042;25661,6349;30046,1465;35679,1843;56807,6646;59988,8224;38351,2908;42050,8200;65270,1211;43570,8649;70191,0215;53528,5886;62192,3065;46820,8155;70452,3500;53727,2502;57565,5440;42815,3302;67096,6271;51611,1168;13545,7146;9322,4397;15427,8081;22016,4060;23341,0277;14321,3447;15427,8081;29518,1988;20622,2464;20267,2605;17181,2840;47247,0703;25983,6870;56970,0822;53457,3425;30283,5126;34239,5522;57624,9691;40458,2088;52908,1603;17372,3886;19225,6103;28411,2103;45135,9028;72226,3177;0,0000;3588,8723;0,0000;0,0000;0,0000;0,0000;22383,2037;9018,5524;52346,4242;40764,9123;2509,3232;7633,4646;5150,9947;36458,5064;21106,7350;27020,6568;55246,9834;37730,0504;0,0000;16067,7889;616,7482;61,9445;0,0108;200,3662;0,0000;0,0000;21641,0814;5536,5932;1849,1894;0,0000;9811,1322;0,0000;0,0000;41084,3219;0,0000;29362,3980;344,8092;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
85;0,0000;3813,7265;60837,6473;46877,6689;57491,5029;43009,7911;37532,2355;22098,0414;22846,7075;26854,7350;32365,6585;53142,8885;56489,3145;34803,8731;38550,9303;62538,5665;40376,2491;67680,2887;50506,8998;59099,9495;43566,8016;67763,0922;50519,7280;54550,9479;39492,5925;64453,7374;48327,4038;11412,1291;7645,5192;13113,4826;19287,5143;20555,2760;12099,7590;13113,4826;26454,8001;17932,0744;17424,7772;14800,0096;43396,3868;22836,6468;53334,9922;49667,3773;26715,2063;30608,5504;54111,0561;36832,6273;49236,2864;14603,1951;16348,2459;25140,1708;42302,9930;69935,8045;0,0000;2665,7785;0,0000;0,0000;0,0000;0,0000;20014,6355;7447,7911;48707,4578;36697,4301;1727,1496;5819,3183;3823,1661;33231,2723;18316,9734;23972,2944;51624,4939;34094,4582;0,0000;13657,4599;485,8496;52,6912;0,0089;157,0270;0,0000;0,0000;19611,2778;4789,5794;1459,0104;0,0000;8644,5886;0,0000;0,0000;36324,3334;0,0000;27442,6844;288,9501;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
86;0,0000;2915,4032;57314,3566;43442,7077;53817,3934;39511,9768;33600,3585;19132,9704;20151,0930;23767,0581;29074,3947;49297,0439;52788,2476;31279,5981;35043,2968;59568,6100;37136,4589;64944,6514;47382,0379;55793,9220;40195,0928;64856,8145;47159,7114;51413,4545;36139,6624;61653,1446;44943,1135;9481,1969;6161,2946;11000,3760;16704,4802;17900,1510;10085,5375;11000,3760;23483,3970;15419,4321;14759,6575;12605,5234;39526,3404;19865,5534;49605,9162;45808,8678;23306,4796;27093,5869;50445,6814;33251,0226;45518,0999;12065,5249;13697,1064;22029,3512;39490,9861;67446,7892;0,0000;1919,9470;0,0000;0,0000;0,0000;0,0000;17736,1494;6037,2539;44935,2600;32632,9328;1142,4248;4302,6876;2751,4485;30033,8257;15694,3675;21045,7807;47864,3723;30529,5757;0,0000;11456,6968;377,4323;44,3953;0,0071;120,6910;0,0000;0,0000;17646,1689;4111,3606;1114,6839;0,0000;7561,9403;0,0000;0,0000;31536,6046;0,0000;25563,6838;235,2054;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
87;0,0000;2140,8389;53582,1030;39963,9894;49952,4973;36000,8240;29688,9744;16325,9914;17595,0679;20810,9114;25828,2385;45297,2296;48908,6809;27825,5798;31569,7351;56344,1611;33875,5064;61968,8875;44168,5881;52292,3457;36786,8102;61677,6956;43650,1470;48165,0604;32783,7786;58697,1981;41478,5293;7760,7389;4871,3043;9099,2910;14294,0688;15405,2280;8286,3573;9099,2910;20637,2093;13102,3540;12308,2260;10609,3253;35673,7871;17097,9838;45807,5912;41911,5409;20090,9545;23729,3762;46644,7506;29733,3304;41787,9144;9781,7865;11294,6791;19106,1664;36719,7062;64767,8027;0,0000;1339,1630;0,0000;0,0000;0,0000;0,0000;15564,9787;4794,7267;41053,9320;28625,7066;722,9070;3007,3033;1913,6407;26900,9973;13259,4335;18264,0757;43986,4966;27056,6838;0,0000;9476,7505;290,9512;37,0243;0,0055;91,0131;0,0000;0,0000;15756,2819;3501,3416;818,1780;0,0000;6564,4448;0,0000;0,0000;26803,2756;0,0000;23732,0459;184,1658;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
88;0,0000;1492,1219;49663,3223;36472,3356;45922,2299;32510,2561;25851,0807;13708,3962;15196,7370;18012,5514;22650,0738;41179,3943;44882,6161;24489,4597;28173,5577;52867,7264;30620,4090;58734,7313;40885,0953;48634,8360;33317,0194;58220,9198;39985,2850;44821,6607;29454,8347;55590,9712;37958,2435;6252,1289;3772,1919;7414,7393;12076,7142;13094,2897;6703,4932;7414,7393;17945,0853;10993,1371;10098,2840;8817,0177;31876,2411;14555,2742;41965,7085;38005,8463;17102,5456;20552,7246;42725,5187;26294,0463;38081,2219;7767,0319;9156,1118;16393,0908;34006,4137;61915,3639;0,0000;900,4398;0,0000;0,0000;0,0000;0,0000;13517,0166;3723,2012;37098,9194;24731,3796;435,3736;1968,7762;1281,4427;23866,1344;11029,0907;15649,0436;40012,4046;23691,4546;0,0000;7722,3197;222,2664;30,5391;0,0041;67,3406;0,0000;0,0000;13951,9985;2957,8108;570,2701;0,0000;5652,4465;0,0000;0,0000;22224,2040;0,0000;21954,0410;137,2035;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
89;0,0000;974,8182;45591,3768;33001,2999;41763,6505;29076,1652;22142,8724;11307,7270;12971,9803;15395,7960;19566,9458;36990,5851;40752,6524;21315,4053;24896,5222;49145,8385;27400,0606;55252,9364;37552,9600;44888,9031;29921,5487;54540,1059;36249,1000;41402,7830;26185,0294;52342,5512;34411,2079;4950,6857;2855,5493;5944,7672;10066,3289;10984,2759;5332,1381;5944,7672;15430,6199;9098,0302;8146,5887;7228,8171;28171,3931;12248,4670;38107,5911;34123,5491;14364,7530;17591,6319;38717,0105;22955,2283;34433,7644;6027,9469;7288,3950;13906,9802;31361,0208;58912,4068;0,0000;581,8372;0,0000;0,0000;0,0000;0,0000;11606,3593;2820,3994;33118,0941;21007,0811;248,0933;1193,2693;822,7221;20952,5806;9016,7118;13221,1414;35975,8732;20456,6945;0,0000;6191,3698;167,9200;24,8937;0,0029;48,6738;0,0000;0,0000;12243,3810;2478,0953;372,3864;0,0000;4825,4936;0,0000;0,0000;17902,3742;0,0000;20234,3810;96,0425;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
90;0,0000;588,9267;41416,2553;29587,1504;37532,7004;25736,5350;18621,2700;9146,2437;10933,3947;12981,1040;16610,9673;32793,8553;36575,8723;18338,8582;21774,6477;45166,9914;24246,0396;51532,2037;34197,6030;41053,7703;26537,5711;50703,7821;32444,0320;37931,7100;23008,0731;48964,1602;30870,0103;3846,2867;2108,9945;4681,7420;8270,5753;9085,9733;4162,4371;4681,7420;13111,8606;7417,1691;6457,8823;5839,3806;24596,6405;10182,0404;34245,2343;30280,6915;11893,0674;14867,4094;34667,4435;19754,0758;30880,5511;4562,3179;5690,0777;11658,7639;28787,5354;55787,2804;0,0000;359,3368;0,0000;0,0000;0,0000;0,0000;9844,8041;2079,1138;29171,9407;17511,0827;132,8629;659,1071;504,0333;18183,1942;7231,1324;10997,2396;31929,7747;17389,2336;0,0000;4875,9514;124,6403;20,0360;0,0020;34,1057;0,0000;0,0000;10639,8409;2058,7198;224,9214;0,0000;4082,1746;0,0000;0,0000;13939,4509;0,0000;18574,5547;61,6305;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
91;0,0000;321,2301;37201,8200;26267,2354;33300,5506;22529,4539;15340,9285;7239,3891;9089,9806;10784,6752;13819,6604;28663,9283;32420,6703;15586,2139;18837,5308;40961,9445;21191,0386;47589,4748;30847,6058;37145,1722;23334,1997;46764,4278;28733,7617;34435,8459;19957,9400;45471,4111;27370,6726;2924,9087;1516,3881;3613,6494;6690,7259;7403,8871;3180,8416;3613,6494;11001,1133;5945,7511;5025,7177;4639,4171;21188,1118;8354,8529;30418,3294;26520,8289;9695,4069;12394,8551;30636,8332;16733,0652;27454,8604;3359,1708;4351,5723;9653,2700;26286,4743;52572,0921;0,0000;212,0518;0,0000;0,0000;0,0000;0,0000;8241,2923;1487,3980;25330,5212;14299,4100;66,3458;324,4587;293,0697;15579,7426;5676,1858;8990,6723;27938,0420;14529,7132;0,0000;3763,5518;84,2905;15,9081;0,0013;22,9941;0,0000;0,0000;9149,7418;1681,1341;122,5822;0,0000;3420,0867;0,0000;0,0000;10426,8765;0,0000;16967,4842;35,9491;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
92;0,0000;150,1847;33020,5214;23078,3405;29146,8730;19491,1092;12350,7821;5594,6578;7446,6666;8817,6691;11233,3110;24679,7283;28360,7270;13075,5554;16108,4812;36600,7263;18268,3706;43436,3413;27534,2645;33225,5579;20336,0981;42750,7305;25149,8226;30946,3488;17067,8700;41884,7835;23952,4144;2170,1068;1058,8483;2725,5228;5321,9827;5936,0665;2371,5162;2725,5228;9104,6314;4675,0846;3834,7231;3617,2004;17984,6388;6763,3453;26674,5631;22894,0790;7775,5612;10185,9184;26692,3103;13934,2927;24187,2598;2399,5430;3256,0505;7889,4149;23857,1572;49301,3720;0,0000;118,0386;0,0000;0,0000;0,0000;0,0000;6801,5880;1029,5769;21667,6265;11442,8312;30,6074;148,2559;160,7320;13162,5923;4353,7310;7210,2495;24070,2436;11916,5588;0,0000;2838,5837;53,8625;12,4476;0,0008;14,9462;0,0000;0,0000;7780,0438;1345,2956;57,3685;0,0000;2835,4571;0,0000;0,0000;0,0000;0,0000;15382,3818;18,8733;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
93;0,0000;54,9286;28947,4731;20054,6856;25152,1775;16653,6910;9690,4360;4210,9199;6004,0686;7085,6055;8891,6150;20916,8348;24469,0113;10817,4201;13604,7561;32168,3783;15510,2120;39133,5373;24291,5542;29317,7106;17510,7715;38720,7260;21816,0200;27497,3437;14369,1279;38229,8251;20655,9844;1564,1479;716,1626;2000,7245;4154,5095;4674,8898;1717,4003;2000,7245;7422,5507;3594,0180;2862,8125;2758,9545;15015,7886;5399,3071;23056,6921;19443,9413;6130,0814;8245,9084;22902,7229;11394,3359;21104,7048;1657,9666;2380,8531;6360,6435;21499,4498;46007,7938;0,0000;61,6303;0,0000;0,0000;0,0000;0,0000;5527,9634;687,2838;18252,4185;8964,2567;12,9017;61,7647;82,5565;10948,5390;3254,2180;5659,7935;20395,6802;9580,9014;0,0000;2083,7191;32,0342;9,5886;0,0004;9,1979;0,0000;0,0000;6535,8281;1053,8978;20,9969;0,0000;2323,4019;0,0000;0,0000;0,0000;0,0000;13724,3149;8,8082;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
94;0,0000;14,6011;25054,4432;17226,3733;21390,6191;14043,6080;7386,8837;3078,3509;4758,5486;5588,0273;6829,7384;17440,7288;20811,8239;8815,6673;11337,8092;27710,8061;12946,6842;34740,0151;21154,7858;25441,1910;14880,1773;34682,3285;18617,3966;24126,0287;11889,2823;34537,1653;17522,3752;1089,0223;467,8977;1421,9149;3174,7835;3608,3604;1201,0321;1421,9149;5950,0651;2690,2303;2083,8126;2050,2481;12306,9253;4249,3303;19607,9413;16212,4166;4747,3618;6571,9313;19331,4784;9133,7908;18229,7628;1104,4329;1699,2613;5055,5667;19215,0473;42712,4396;0,0000;30,2931;0,0000;0,0000;0,0000;0,0000;4419,1369;440,8444;15141,6041;6869,6506;4,9027;22,8486;39,3819;8950,8576;2362,9593;4341,1578;16975,9773;7537,0556;0,0000;1480,8992;17,3872;7,2634;0,0002;4,5990;0,0000;0,0000;5421,9073;807,6419;5,5852;0,0000;1878,3775;0,0000;0,0000;0,0000;0,0000;11735,6617;3,5964;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
95;0,0000;2,0859;21404,2864;14617,9214;17923,6489;11680,2092;5451,9412;2179,1092;3702,3316;4318,5057;5073,4712;14301,2581;17443,7632;7068,2345;9313,5908;23333,8843;10604,2406;30293,2932;18159,2681;21720,3990;12463,0234;30692,1162;15665,1988;20871,1137;9650,7517;30842,4051;14591,9983;726,9333;294,3077;971,6513;2366,9995;2721,5337;803,8559;971,6513;4678,4767;1950,6860;1467,2125;1476,5846;9878,1659;3286,7083;16370,6114;13238,2812;3597,9496;5139,8812;16032,0397;7163,6321;15579,9866;706,6968;1182,4410;3958,8424;17014,9052;39426,4862;0,0000;13,5798;0,0000;0,0000;0,0000;0,0000;3470,3305;270,6256;12373,7340;5147,4773;1,6517;7,2054;17,2766;7178,3193;1660,8012;3244,8201;13860,4780;5788,9411;0,0000;1011,9577;8,4102;5,4041;0,0001;2,2995;0,0000;0,0000;4430,7881;605,1717;0,7987;0,0000;1494,6438;0,0000;0,0000;0,0000;0,0000;8805,0323;1,2587;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
96;0,0000;0,0000;18047,1097;12247,2015;14796,1156;9574,9099;3880,9480;1488,6933;2823,7091;3265,0192;3633,4171;11529,7458;14404,5712;5567,7119;7532,7018;19134,2518;8503,7526;25858,0521;15339,6785;18187,4914;10273,9158;26812,5437;12943,4206;17771,7104;7669,4517;27185,1217;11901,1611;458,8403;177,7000;630,3685;1714,1294;1997,7962;505,9111;630,3685;3596,6257;1359,5696;983,0911;1020,5562;7743,2078;2494,0726;13384,3008;10555,0405;2662,1373;3936,7070;13046,6655;5490,1647;13167,5067;432,6115;801,3430;3052,1171;14917,3757;36155,9803;0,0000;5,2231;0,0000;0,0000;0,0000;0,0000;2673,4073;158,2997;9966,9314;3770,5734;0,4828;1,7735;6,8879;5634,7294;1125,1048;2356,1353;11085,2084;4334,8228;0,0000;656,5177;3,4964;3,9441;0,0000;0,0000;0,0000;0,0000;3568,9599;443,2937;0,0000;0,0000;1166,6592;0,0000;0,0000;0,0000;0,0000;3942,1891;0,3672;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
97;0,0000;0,0000;15018,0648;10125,0187;12034,4650;7731,1174;2653,0510;977,8899;2107,9356;2410,6975;2501,3533;9138,3497;11717,6145;4301,9149;5990,5996;15193,7440;6659,6288;21504,8490;12727,7914;14895,4172;8322,6002;23134,2622;10489,8800;14865,9651;5953,4448;23608,2963;9480,7746;265,8567;98,2343;377,8681;1198,7447;1419,8338;286,6047;377,8681;2692,1822;892,7478;605,0434;661,5347;5908,2998;1855,0812;10683,9244;8188,8749;1927,2809;2958,6873;10404,2200;4109,3334;10998,8341;252,2186;528,3649;2315,0583;12939,6449;32912,9335;0,0000;1,0446;0,0000;0,0000;0,0000;0,0000;2017,3478;87,8057;7919,9330;2700,0888;0,1190;0,4304;2,4596;4321,9332;731,8750;1656,0050;8671,0385;3162,5090;0,0000;393,5430;1,2285;2,8199;0,0000;0,0000;0,0000;0,0000;2835,9705;317,4404;0,0000;0,0000;889,3560;0,0000;0,0000;0,0000;0,0000;572,2482;0,0857;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
